2.5
2.5
2.5
2.85
2.5
2.5
2.5
2.5
2.5
2.58
2.5
2.5
2.33
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.09
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.03
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.17
2.68
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.94
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.8
2.5
3.4
2.5
2.5
2.5
2.5
2.5
2.5
2.68
2.5
2.5
3.3
2.28
2.5
2.09
2.93
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.0
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.2
2.91
2.5
2.5
2.5
2.5
2.5
2.06
2.58
2.5
2.5
2.73
2.5
2.5
2.5
3.0
2.5
2.5
3.84
2.5
2.76
2.86
2.5
2.43
2.5
2.5
2.5
2.5
2.42
2.5
2.5
2.5
2.5
2.5
2.62
3.65
2.95
2.5
2.5
2.76
2.5
2.5
2.5
2.5
2.5
3.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
4.0
2.5
2.5
2.58
2.57
2.5
2.5
2.5
2.5
2.51
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.05
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.56
3.3
2.85
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.8
2.42
2.5
3.43
2.5
3.1
2.5
2.5
2.82
2.5
2.5
2.5
2.5
2.89
2.5
2.5
2.93
2.5
3.0
2.5
2.5
2.5
2.5
2.5
4.0
2.5
2.5
2.5
3.95
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.85
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.43
2.58
2.5
2.5
2.5
2.5
2.5
3.43
2.5
2.5
2.5
2.5
2.5
2.51
2.5
2.5
2.5
2.1
2.5
2.5
2.5
2.5
2.5
2.5
2.6
2.5
2.5
3.11
2.5
2.5
2.5
2.96
2.5
3.33
2.0
2.5
2.5
2.5
2.58
2.5
2.5
2.5
4.0
2.5
2.5
2.6
2.5
2.5
2.5
2.5
2.65
2.26
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.58
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.02
2.5
2.5
2.5
2.5
2.5
2.29
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.03
2.5
2.5
2.5
2.5
2.6
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.82
2.5
2.5
2.86
2.5
2.5
2.7
2.4
2.75
2.33
2.58
2.5
2.5
2.5
2.5
2.08
2.5
2.5
2.5
2.5
2.5
2.5
3.2
2.5
2.5
2.52
2.5
2.5
2.5
2.5
2.5
2.5
2.18
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.4
2.5
2.5
3.25
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.43
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.28
2.5
2.7
2.5
2.5
2.5
2.5
2.5
2.5
2.57
2.1
2.5
2.5
2.0
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.82
2.5
2.5
2.5
2.5
2.5
2.28
2.29
2.22
2.5
2.5
2.67
2.23
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.37
2.5
2.5
2.5
2.13
2.5
2.5
2.5
2.5
3.57
2.5
2.5
2.5
2.5
2.78
2.5
2.43
2.5
2.88
2.5
2.5
3.77
3.0
2.91
2.5
2.5
2.5
2.5
2.5
2.5
2.84
2.5
2.5
2.5
2.5
2.5
2.08
2.5
2.5
2.5
2.13
2.5
2.5
2.5
2.5
2.06
2.5
2.5
2.5
2.5
2.75
2.47
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.93
3.68
2.5
2.5
2.68
2.5
2.5
2.5
2.5
2.5
2.43
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.08
2.5
2.5
2.5
2.5
2.5
2.15
2.5
3.0
2.5
2.5
2.5
2.43
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.15
2.5
3.35
2.5
2.43
2.5
2.5
2.5
2.4
2.5
2.5
2.5
2.5
2.5
2.5
2.35
2.5
2.5
2.66
2.5
2.5
3.15
2.5
2.5
2.4
2.5
2.5
3.0
2.5
2.5
2.5
3.1
2.5
2.5
2.5
2.5
2.5
2.43
2.5
2.5
2.5
2.5
2.39
2.85
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.92
2.5
2.5
2.5
2.5
2.5
2.5
2.34
2.5
2.21
2.93
2.5
2.5
2.5
2.5
2.5
2.5
2.39
2.93
2.5
2.08
2.5
2.5
2.5
2.5
2.5
2.5
2.33
2.5
2.2
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.0
2.5
2.13
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.85
2.5
2.5
2.23
2.5
2.31
2.5
2.5
2.28
2.67
2.5
2.0
2.4
2.5
2.8
2.25
2.5
2.5
2.5
2.35
2.5
2.5
2.92
2.5
2.5
2.5
2.23
2.47
2.5
2.5
3.15
2.57
2.5
2.5
2.5
2.15
2.5
2.5
2.5
2.5
2.5
2.5
2.94
2.57
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.23
3.07
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
3.26
3.3
2.5
2.5
2.93
2.5
2.5
2.5
2.5
2.5
2.0
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.2
3.09
2.5
2.5
3.24
2.0
2.5
2.5
2.5
3.14
2.43
2.5
2.77
2.5
2.84
2.5
2.6
2.5
2.98
2.5
2.5
3.0
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.6
2.5
2.5
2.5
2.6
2.5
2.5
2.5
2.5
2.5
3.68
3.03
2.5
2.9
2.5
2.5
2.5
2.5
2.15
2.5
2.5
2.75
2.33
2.5
2.5
2.5
2.5
3.11
2.5
2.5
2.33
2.5
2.5
3.14
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.5
2.2
2.5
2.5
2.5
2.5
2.5
2.5
3.04
2.5
2.5
2.5
2.5
2.5
2.5
2.33
2.5
2.92
2.5
2.5
2.5
2.5
